source_id target_id year month day
46626/99 22723/93 2005 2 3
46626/99 31423/96 2005 2 3
46626/99 23118/93 2005 2 3
46626/99 22714/93 2005 2 3
46626/99 6538/74 2005 2 3
46626/99 15890/89 2005 2 3
64756/01 24194/94 2005 2 3
64756/01 30979/96 2005 2 3
64756/01 70626/01 2005 2 3
64756/01 18020/91 2005 2 3
64756/01 61582/00 2005 2 3
64756/01 14307/88 2005 2 3
64756/01 38178/97 2005 2 3
64756/01 50859/99 2005 2 3
64756/01 30544/96 2005 2 3
64756/01 45078/98 2005 2 3
64756/01 13218/87 2005 2 3
39410/98 28342/95 2005 2 3
39410/98 33358/96 2005 2 3
56363/00 28490/95 2005 2 3
56363/00 31865/96 2005 2 3
56363/00 22493/93 2005 2 3
56363/00 22279/93 2005 2 3
56363/00 22678/93 2005 2 3
56363/00 42739/98 2005 2 3
56363/00 26772/95 2005 2 3
56363/00 22107/93 2005 2 3
56363/00 22496/93 2005 2 3
56363/00 25803/94 2005 2 3
56363/00 19601/92 2005 2 3
56363/00 59659/00 2005 2 3
56363/00 21986/93 2005 2 3
56363/00 29484/95 2005 2 3
56363/00 53431/99 2005 2 3
37040/02 30979/96 2005 2 3
37040/02 36813/97 2005 2 3
37040/02 48470/99 2005 2 3
37040/02 8130/78 2005 2 3
50747/99 28635/95 2005 2 8
50747/99 22479/93 2005 2 8
50747/99 39288/98 2005 2 8
50747/99 59659/00 2005 2 8
50747/99 22678/93 2005 2 8
50747/99 42739/98 2005 2 8
50747/99 24919/94 2005 2 8
50747/99 53431/99 2005 2 8
50747/99 23556/94 2005 2 8
50747/99 29590/96 2005 2 8
50747/99 9562/81 2005 2 8
42778/98 30979/96 2005 2 8
42778/98 11890/85 2005 2 8
42778/98 8737/79 2005 2 8
42778/98 11761/85 2005 2 8
42778/98 15175/89 2005 2 8
42778/98 50859/99 2005 2 8
42778/98 22800/93 2005 2 8
42778/98 24550/94 2005 2 8
55853/00 18928/91 2005 2 8
55853/00 20940/92 2005 2 8
55853/00 14518/89 2005 2 8
55853/00 38629/97 2005 2 8
55853/00 38978/97 2005 2 8
55853/00 16922/90 2005 2 8
55853/00 11826/85 2005 2 8
55853/00 11855/85 2005 2 8
55853/00 28394/95 2005 2 8
55853/00 14696/89 2005 2 8
55853/00 36590/97 2005 2 8
60915/00 40750/98 2005 2 8
60915/00 25498/94 2005 2 8
60915/00 41576/98 2005 2 8
49491/99 13163/87 2005 2 8
49491/99 12244/86 2005 2 8
49491/99 19776/92 2005 2 8
49491/99 6301/73 2005 2 8
49491/99 22414/93 2005 2 8
49491/99 19380/92 2005 2 8
49491/99 14038/88 2005 2 8
49491/99 2832/66 2005 2 8
74587/01 27362/95 2005 2 8
74587/01 21497/93 2005 2 8
74587/01 48943/99 2005 2 8
74587/01 10590/83 2005 2 8
74587/01 13071/87 2005 2 8
74587/01 23043/93 2005 2 8
74587/01 32911/96 2005 2 8
74587/01 46802/99 2005 2 8
74587/01 6833/74 2005 2 8
74587/01 10862/84 2005 2 8
74587/01 30544/96 2005 2 8
74587/01 8777/79 2005 2 8
52621/99 30979/96 2005 2 8
52621/99 18020/91 2005 2 8
52621/99 43716/98 2005 2 8
52621/99 10862/84 2005 2 8
52621/99 47287/99 2005 2 8
52621/99 26102/95 2005 2 8
52621/99 11889/85 2005 2 8
52621/99 11891/85 2005 2 8
52621/99 30544/96 2005 2 8
52621/99 28114/95 2005 2 8
52621/99 30210/96 2005 2 8
45100/98 24952/94 2005 2 8
45100/98 16419/90 2005 2 8
45100/98 47679/99 2005 2 8
45100/98 21802/93 2005 2 8
45100/98 16026/90 2005 2 8
45100/98 24244/94 2005 2 8
45100/98 50272/99 2005 2 8
