node_id title year month day
33851/03 "CASE OF KONONENKO v UKRAINE" 2006 12 7
16985/03 "CASE OF SHEVTSOV v UKRAINE" 2006 12 7
9204/04 "CASE OF NOGOLICA v CROATIA No" 2006 12 7
42475/04 "CASE OF KRAVCHUK v UKRAINE" 2006 12 7
10504/03 "AFFAIRE LINKOV c REPUBLIQUE TC" 2006 12 7
19189/04 "CASE OF VILIKANOV v UKRAINE" 2006 12 7
35841/02 "CASE OF OSTERREICHISCHER RUNDF" 2006 12 7
43108/04 "CASE OF SERIKOVA v UKRAINE" 2006 12 7
43485/02 "CASE OF RAISA TARASENKO v UKRA" 2006 12 7
33024/02 "CASE OF CAKS v SLOVENIA" 2006 12 7
43116/04 "CASE OF IVASHCHISHINA v UKRAIN" 2006 12 7
65859/01 "CASE OF SHEYDAYEV v RUSSIA" 2006 12 7
60859/00 "AFFAIRE HRISTOVA c BULGARIE" 2006 12 7
2279/03 "CASE OF ROGOZHINSKAYA v UKRAIN" 2006 12 7
5019/03 "CASE OF SPAS AND VOYNA v UKRAI" 2006 12 7
20648/02 "AFFAIRE KAML CALAN c TURQUIE" 2006 12 12
65422/01 "CASE OF DOBAL v SLOVAKIA" 2006 12 12
23865/02 "CASE OF SNEGON v SLOVAKIA" 2006 12 12
62324/00 "CASE OF DEPA v POLAND" 2006 12 12
30303/03 "CASE OF NISTAS GMBH v MOLDOVA" 2006 12 12
54330/00 "CASE OF PRELOZNIK v SLOVAKIA" 2006 12 12
75107/01 "CASE OF DOMBEK v POLAND" 2006 12 12
30465/02 "CASE OF AHMET METE v TURKEY No" 2006 12 12
77361/01 "CASE OF DILDAR v TURKEY" 2006 12 12
35853/04 "CASE OF BAJRAMI v ALBANIA" 2006 12 12
43379/02 "CASE OF SELEK v TURKEY" 2006 12 12
64212/01 "CASE OF WOJTUNIK v POLAND" 2006 12 12
49699/99 "AFFAIRES SIFFRE ECOFFET ET BER" 2006 12 12
13378/05 "CASE OF BURDEN AND BURDEN v TH" 2006 12 12
6880/02 "AFFAIRE STASIOW c POLOGNE" 2006 12 12
38667/02 "AFFAIRE ERTOGRUL KILIC c TURQU" 2006 12 12
1250/02 "CASE OF TUNCAY v TURKEY" 2006 12 12
20265/02 "AFFAIRE KIRKAZAK c TURQUIE" 2006 12 12
51358/99 "AFFAIRE PAA ET ERKAN EROL c TU" 2006 12 12
4353/03 "CASE OF TARARIYEVA v RUSSIA" 2006 12 14
42476/04 "CASE OF TSARUK v UKRAINE" 2006 12 14
19916/04 "CASE OF MIRONOV v UKRAINE" 2006 12 14
13028/03 "AFFAIRE SIMION c ROUMANIE" 2006 12 14
24691/04 "AFFAIRE AY ALI c ITALIE" 2006 12 14
41124/02 "AFFAIRE FILIP c ROUMANIE" 2006 12 14
42473/04 "CASE OF YEREMEYEV v UKRAINE" 2006 12 14
21397/02 "AFFAIRE DIMITRIE DAN POPESCU c" 2006 12 14
2122/04 "AFFAIRE TARBUC c ROUMANIE" 2006 12 14
22215/04 "CASE OF IVASHCHENKO v UKRAINE" 2006 12 14
24395/02 "CASE OF LOSITSKIY v RUSSIA" 2006 12 14
2898/03 "AFFAIRE NT GIANNOUSIS ET KLIAF" 2006 12 14
29372/02 "CASE OF KARMAN v RUSSIA" 2006 12 14
1179/04 "CASE OF YEREMENKO v UKRAINE" 2006 12 14
40132/02 "CASE OF YURIY IVANOV v UKRAINE" 2006 12 14
10520/02 "CASE OF VERLAGSGRUPPE NEWS GMB" 2006 12 14
23892/03 "CASE OF POPOV v UKRAINE" 2006 12 14
4878/04 "CASE OF SOLOVYEV v UKRAINE" 2006 12 14
36202/03 "CASE OF MARTYNOV v UKRAINE" 2006 12 14
31489/02 "CASE OF JAZBEC v SLOVENIA" 2006 12 14
29435/04 "CASE OF LUGANSKAYA v UKRAINE" 2006 12 14
16571/03 "CASE OF TIKHONCHUK v UKRAINE" 2006 12 14
1198/04 "CASE OF VNUCHKO v UKRAINE" 2006 12 14
7649/02 "CASE OF SHCHEGLYUK v RUSSIA" 2006 12 14
8722/02 "CASE OF BECKER v GERMANY" 2006 12 14
4403/03 "CASE OF PAPAKOKKINOU v CYPRUS" 2006 12 14
77574/01 "AFFAIRE ZOUBOULIDIS c GRECE" 2006 12 14
72177/01 "AFFAIRE BOGDANOVSKI c ITALIE" 2006 12 14
36782/97 "AFFAIRE IONESCU ET MIHAILA c R" 2006 12 14
22539/04 "CASE OF LYAKHOVETSKAYA v UKRAI" 2006 12 14
45092/04 "AFFAIRE ANTONINA KOUTCHERENKO" 2006 12 14
76918/01 "CASE OF VERLAGSGRUPPE NEWS GMB" 2006 12 14
1398/03 "AFFAIRE MARKOVIC ET AUTRES c I" 2006 12 14
35185/04 "CASE OF GURSKA v UKRAINE" 2006 12 14
5433/02 "CASE OF SHABANOV AND TREN v RU" 2006 12 14
32166/04 "CASE OF SARAFANOV AND OTHERS v" 2006 12 14
43483/02 "CASE OF MAKSIMIKHA v UKRAINE" 2006 12 14
46596/99 "AFFAIRE ZAMFIRESCU c ROUMANIE" 2006 12 14
28760/04 "AFFAIRE AGGELAKOU-SVARNA c GRE" 2006 12 14
1434/02 "AFFAIRE LUPAS ET AUTRES N 1 c" 2006 12 14
23576/04 "AFFAIRE VIDRASCU c ROUMANIE" 2006 12 14
18836/02 "AFFAIRE LE CALVEZ c FRANCE N 2" 2006 12 19
77642/01 "AFFAIRE YILDIZ ET TAS c TURQUI" 2006 12 19
18235/02 "CASE OF DBROWSKI v POLAND" 2006 12 19
57258/00 "CASE OF YARAR v TURKEY" 2006 12 19
20758/03 "AFFAIRE ADAMIAK c POLOGNE" 2006 12 19
37766/02 "CASE OF PIOTR KUC v POLAND" 2006 12 19
11461/03 "AFFAIRE FALAKAOLU ET SAYGILI c" 2006 12 19
75836/01 "AFFAIRE ADEM ARSLAN c TURQUIE" 2006 12 19
6334/02 "CASE OF DOLASINSKI v POLAND" 2006 12 19
55983/00 "AFFAIRE ANTER ET AUTRES c TURQ" 2006 12 19
477/02 "AFFAIRE YILDIZ ET TAS c TURQUI" 2006 12 19
18592/03 "AFFAIRE MOURGUES c FRANCE" 2006 12 19
14385/04 "CASE OF OFERTA PLUS SRL v MOLD" 2006 12 19
67016/01 "CASE OF DUDA v POLAND" 2006 12 19
4415/02 "CASE OF OSMAN v TURKEY" 2006 12 19
22992/02 "AFFAIRE BITTON c FRANCE N1" 2006 12 19
3847/02 "AFFAIRE YILDIZ ET TAS c TURQUI" 2006 12 19
14450/02 "CASE OF MAKSYM v POLAND" 2006 12 19
62202/00 "CASE OF RADIO TWIST AS v SLOVA" 2006 12 19
43124/98 "AFFAIRE TRKMEN c TURQUIE" 2006 12 19
21240/02 "AFFAIRE COMPANHIA AGRICOLA DE" 2006 12 19
72237/01 "CASE OF SEDY v SLOVAKIA" 2006 12 19
131/02 "CASE OF PAMUK v TURKEY" 2006 12 19
61736/00 "AFFAIRE GVENC ET AUTRES c TURQ" 2006 12 19
77641/01 "AFFAIRE YILDIZ ET TAS c TURQUI" 2006 12 19
39863/02 "CASE OF YAVUZ AND OSMAN v TURK" 2006 12 19
73841/01 "CASE OF KLEMECO NORD AB v SWED" 2006 12 19
77650/01 "AFFAIRE ERDAL TAS c TURQUIE" 2006 12 19
34043/02 "AFFAIRE MATTEI c FRANCE" 2006 12 19
14914/03 "CASE OF MOISEI v MOLDOVA" 2006 12 19
9023/03 "CASE OF SLUKVINA v UKRAINE" 2006 12 21
7061/02 "CASE OF PETROV v RUSSIA" 2006 12 21
21675/02 "CASE OF NOSE v SLOVENIA" 2006 12 21
50087/99 "AFFAIRE MSLM ZBEY c TURQUIE" 2006 12 21
35962/97 "AFFAIRE GM ET AUTRES c TURQUIE" 2006 12 21
33595/02 "CASE OF HERIC v SLOVENIA" 2006 12 21
9577/03 "AFFAIRE SIRACATTN EN c TURQUIE" 2006 12 21
17133/04 "CASE OF LDOKOVA v UKRAINE" 2006 12 21
62544/00 "CASE OF PETAR VASILEV v BULGAR" 2006 12 21
33620/02 "CASE OF ORU v TURKEY" 2006 12 21
38597/03 "CASE OF CUDEN AND OTHERS v SLO" 2006 12 21
23720/02 "CASE OF KOCAK AND OTHERS v TUR" 2006 12 21
17466/04 "CASE OF ZOZULYA v UKRAINE" 2006 12 21
42480/04 "CASE OF SHCHERBININ AND ZHARIK" 2006 12 21
52746/99 "AFFAIRE GULER ET CALISKAN c TU" 2006 12 21
25616/02 "CASE OF VRECKO v SLOVENIA" 2006 12 21
14852/03 "CASE OF GLUHAR v SLOVENIA" 2006 12 21
31088/02 "CASE OF MOVSESYAN v UKRAINE" 2006 12 21
23697/02 "CASE OF POPOVA v RUSSIA" 2006 12 21
18860/03 "CASE OF SUKHOY v UKRAINE" 2006 12 21
14405/05 "AFFAIRE ZUNIC c ITALIE" 2006 12 21
6291/02 "AFFAIRE GENER ET AUTRES c TURQ" 2006 12 21
67447/01 "AFFAIRE ZEHELJ c SLOVENIE" 2006 12 21
6283/02 "AFFAIRE OKAY c TURQUIE" 2006 12 21
68263/01 "AFFAIRE GZEL AHN AUTRES c TURQ" 2006 12 21
72551/01 "CASE OF TELIGA AND OTHERS v UK" 2006 12 21
9056/02 "CASE OF RADANOVIC v CROATIA" 2006 12 21
7234/03 "AFFAIRE POP c ROUMANIE" 2006 12 21
4738/04 "AFFAIRE PAIS c ROUMANIE" 2006 12 21
55565/00 "CASE OF BARTIK v RUSSIA" 2006 12 21
25464/03 "CASE OF OLEG SEMENOV v UKRAINE" 2006 12 21
33696/02 "CASE OF HASAN KAYA v TURKEY" 2006 12 21
27701/02 "CASE OF ZIDOV v SLOVENIA" 2006 12 21
36545/02 "CASE OF MOROZ AND OTHERS v UKR" 2006 12 21
71813/01 "AFFAIRE GCEKL c TURQUIE" 2006 12 21
56891/00 "CASE OF BORISOVA v BULGARIA" 2006 12 21
35489/02 "CASE OF MARIC v SLOVENIA" 2006 12 21
18342/02 "AFFAIRE OZKAN ET ADIBELLI c TU" 2007 1 9
37730/02 "CASE OF NIVA v FINLAND" 2007 1 9
2624/02 "CASE OF HIDIR KAYA v TURKEY" 2007 1 9
61222/00 "CASE OF UOTI v FINLAND" 2007 1 9
63507/00 "CASE OF RATHFELDER v THE UNITE" 2007 1 9
61739/00 "AFFAIRE BELER ET AUTRES c TURQ" 2007 1 9
20127/03 "AFFAIRE ARNOLIN ET AUTRES ET 2" 2007 1 9
41827/02 "CASE OF KOMMERSANT MOLDOVY v M" 2007 1 9
19607/03 "AFFAIRE SITO c POLOGNE" 2007 1 9
11219/02 "CASE OF TROJANCZYK v POLAND" 2007 1 9
47986/99 "CASE OF GOSSA v POLAND" 2007 1 9
61928/00 "CASE OF CREW v THE UNITED KING" 2007 1 9
37511/02 "CASE OF MIHALACHI v MOLDOVA" 2007 1 9
68056/01 "CASE OF GAMBLE v THE UNITED KI" 2007 1 9
51744/99 "CASE OF KWIECIE v POLAND" 2007 1 9
67035/01 "CASE OF OREL v SLOVAKIA" 2007 1 9
28625/02 "AFFAIRE ARAGUAS c FRANCE" 2007 1 9
31501/03 "AFFAIRE AUBERT ET AUTRES ET 8" 2007 1 9
40217/02 "CASE OF MOUL v TURKEY" 2007 1 9
26634/03 "AFFAIRE KRIZ c REPUBLIQUE TCHE" 2007 1 9
43972/02 "AFFAIRE SCI LES RULLAUDS ET AU" 2007 1 9
34478/97 "AFFAIRE FENER RUM ERKEK LSES V" 2007 1 9
27726/03 "AFFAIRE MEZL c REPUBLIQUE TCHE" 2007 1 9
63767/00 "CASE OF PUZINAS v LITHUANIA No" 2007 1 9
803/02 "CASE OF INTERSPLAV v UKRAINE" 2007 1 9
14809/03 "CASE OF MAZURENKO v UKRAINE" 2007 1 11
28074/03 "CASE OF SMOJE v CROATIA" 2007 1 11
34445/04 "CASE OF MAMMADOV JALALOGLU v A" 2007 1 11
1948/04 "CASE OF SALAH SHEEKH v THE NET" 2007 1 11
20027/02 "CASE OF HERBST v GERMANY" 2007 1 11
19175/05 "CASE OF GUSEYNOVA v UKRAINE" 2007 1 11
11931/02 "CASE OF MAS v UKRAINE" 2007 1 11
55066/00 "CASE OF RUSSIAN CONSERVATIVE P" 2007 1 11
9747/04 "AFFAIRE GOROU c GRECE N 4" 2007 1 11
35533/04 "AFFAIRE MAMIDAKIS c GRECE" 2007 1 11
184/02 "CASE OF KUZNETSOV AND OTHERS v" 2007 1 11
58828/00 "AFFAIRE STEFANOVA c BULGARIE" 2007 1 11
307/02 "CASE OF SWIG v RUSSIA" 2007 1 11
6562/03 "CASE OF MKRTCHYAN v ARMENIA" 2007 1 11
5531/04 "CASE OF PARKHOMENKO v UKRAINE" 2007 1 11
25452/03 "CASE OF KOLOSAY v UKRAINE" 2007 1 11
7516/04 "CASE OF GALIMULLIN AND OTHERS" 2007 1 11
36045/02 "CASE OF SHNEYDERMAN v RUSSIA" 2007 1 11
42872/02 "CASE OF CORNIF v ROMANIA" 2007 1 11
71665/01 "AFFAIRE AUGUSTO c FRANCE" 2007 1 11
61259/00 "AFFAIRE MUSA ET AUTRES c BULGA" 2007 1 11
33635/03 "CASE OF PETROVA v UKRAINE" 2007 1 11
22344/02 "CASE OF KUNIC v CROATIA" 2007 1 11
16267/04 "CASE OF SUKHOPAR v UKRAINE" 2007 1 11
7675/04 "CASE OF RAKITIN v UKRAINE" 2007 1 11
26876/03 "CASE OF TRZNADEL v POLAND" 2007 1 16
31277/03 "AFFAIRE KRANTA c TURQUIE" 2007 1 16
97/03 "AFFAIRE MENVIELLE c FRANCE N 2" 2007 1 16
65897/01 "CASE OF AKGL v TURKEY" 2007 1 16
15667/03 "CASE OF WOLF v POLAND" 2007 1 16
60469/00 "CASE OF TERRILL AND OTHERS v T" 2007 1 16
6888/03 "CASE OF PRUNEANU v MOLDOVA" 2007 1 16
38872/03 "CASE OF BOGDANOWICZ v POLAND" 2007 1 16
62312/00 "AFFAIRE VELI TOSUN c TURQUIE" 2007 1 16
2065/03 "CASE OF WARSICKA v POLAND" 2007 1 16
8147/02 "AFFAIRE SAKI c TURQUIE" 2007 1 16
36492/02 "CASE OF BUJNITA v MOLDOVA" 2007 1 16
7870/04 "CASE OF BAK v POLAND" 2007 1 16
77191/01 "CASE OF AVCI CABAT AND OTHERS" 2007 1 16
60682/00 "CASE OF YOUNG v THE UNITED KIN" 2007 1 16
17070/05 "AFFAIRE FARHI c FRANCE" 2007 1 16
3447/02 "AFFAIRE DOMAH ET AUTRES c FRAN" 2007 1 16
67483/01 "AFFAIRE HALL GNDOAN c TURQUIE" 2007 1 16
56745/00 "CASE OF BLACK v THE UNITED KIN" 2007 1 16
61693/00 "AFFAIRE ATAY ET AUTRES c TURQU" 2007 1 16
65887/01 "AFFAIRE OKUYUCU ET BILMEN c TU" 2007 1 16
21764/03 "AFFAIRE SEIDEL c FRANCE N3" 2007 1 16
954/05 "AFFAIRE CHIESI SA c FRANCE" 2007 1 16
27561/02 "CASE OF SOLMAZ v TURKEY" 2007 1 16
41534/98 "CASE OF BELL v THE UNITED KING" 2007 1 16
17306/02 "AFFAIRE EISENCHTETER c FRANCE" 2007 1 16
44115/98 "CASE OF WEDLER v POLAND" 2007 1 16
73819/01 "CASE OF ESTRIKH v LATVIA" 2007 1 18
3624/03 "CASE OF SILKA v UKRAINE" 2007 1 18
75567/01 "CASE OF OBERWALDER v SLOVENIA" 2007 1 18
45983/99 "CASE OF KAPLAN v AUSTRIA" 2007 1 18
2418/05 "CASE OF OUZOUNIAN BARRET v CYP" 2007 1 18
14044/05 "AFFAIRE ZAVREL c REPUBLIQUE TC" 2007 1 18
35062/03 "CASE OF SHCHIGLITSOV v ESTONIA" 2007 1 18
47905/99 "AFFAIRE RASHID c BULGARIE" 2007 1 18
50479/99 "AFFAIRE STANIMIR YORDANOV c BU" 2007 1 18
59334/00 "CASE OF CHITAYEV v RUSSIA" 2007 1 18
2736/05 "AFFAIRE VASILEV c GRECE" 2007 1 18
10722/03 "CASE OF LAPINSKAYA v UKRAINE" 2007 1 18
24720/03 "AFFAIRE ALLIANCE CAPITAL LUXEM" 2007 1 18
69524/01 "CASE OF BULGAKOVA v RUSSIA" 2007 1 18
19611/04 "CASE OF SUBINSKI v SLOVENIA" 2007 1 18
11785/02 "CASE OF KLIMENKO v RUSSIA" 2007 1 18
5079/04 "CASE OF KHURKUNOV v UKRAINE" 2007 1 18
20887/03 "CASE OF KOT v RUSSIA" 2007 1 18
55531/00 "CASE OF SITKOV v RUSSIA" 2007 1 18
36367/04 "CASE OF KULIKOV v UKRAINE" 2007 1 18
34579/05 "CASE OF A J HADJIHANNA BROS TO" 2007 1 18
77522/01 "AFFAIRE SEDMAK c SLOVENIE" 2007 1 18
25771/03 "CASE OF ALSAYED ALLAHAM v GREE" 2007 1 18
76395/01 "AFFAIRE KEZIC c SLOVENIE" 2007 1 18
23779/02 "CASE OF KOZOWSKI v POLAND" 2007 1 23
73520/01 "AFFAIRE KEPENEKLOLU c TURQUIE" 2007 1 23
75694/01 "AFFAIRE KONDU c TURQUIE" 2007 1 23
59738/00 "CASE OF JAGIELLO v POLAND" 2007 1 23
41665/02 "AFFAIRE RODOPLU c TURQUIE" 2007 1 23
2078/04 "AFFAIRE CRETELLO c FRANCE" 2007 1 23
46777/99 "AFFAIRE KUTBETTIN BARAN c TURQ" 2007 1 23
16229/03 "AFFAIRE FALAKAOLU  c TURQUIE N" 2007 1 23
47354/99 "AFFAIRE KAHRAMAN KORKMAZ ET AU" 2007 1 23
13932/03 "AFFAIRE KURT ET AUTRES c TURQU" 2007 1 23
43924/02 "AFFAIRE ALMEIDA AZEVEDO c PORT" 2007 1 23
22147/02 "AFFAIRE FALAKAOLU ET SAYGILI c" 2007 1 23
36689/02 "CASE OF LILJA v SWEDEN" 2007 1 23
39224/98 "AFFAIRE ARDAKI ET AUTRES c TUR" 2007 1 23
3921/02 "CASE OF ETNKAYA AND ALAYAN v T" 2007 1 23
28819/04 "AFFAIRE ELMALIOTIS ET KONSTANT" 2007 1 25
24620/02 "CASE OF BELYAYEV v RUSSIA" 2007 1 25
26186/02 "CASE OF HESSE v AUSTRIA" 2007 1 25
21074/03 "CASE OF MAKAROV v RUSSIA" 2007 1 25
21823/03 "CASE OF DENISOV v RUSSIA" 2007 1 25
9862/04 "AFFAIRE NEGOITA c ROUMANIE" 2007 1 25
21949/03 "CASE OF ESKI v AUSTRIA" 2007 1 25
389/03 "AFFAIRE ANDRIOTIS ET ANDRIOTI" 2007 1 25
68354/01 "CASE OF VEREINIGUNG BILDENDER" 2007 1 25
23468/02 "AFFAIRE SISSANIS c ROUMANIE" 2007 1 25
69269/01 "AFFAIRE MOREA c ITALIE" 2007 1 25
4227/02 "AFFAIRE IORGA c ROUMANIE" 2007 1 25
3138/04 "CASE OF ARBEITER v AUSTRIA" 2007 1 25
22879/02 "AFFAIRE AJA INTERNATIONAL TRAD" 2007 1 25
42588/02 "AFFAIRE CARJAN c ROUMANIE" 2007 1 25
70160/01 "AFFAIRE AON CONSEIL ET COURTAG" 2007 1 25
14263/04 "AFFAIRE ROMPOTI ET ROMPOTIS c" 2007 1 25
28770/04 "AFFAIRE TSEKOURIDOU c GRECE" 2007 1 25
10226/03 "AFFAIRE YUMAK ET SADAK c TURQU" 2007 1 30
66463/01 "CASE OF PIELASA v POLAND" 2007 1 30
77097/01 "AFFAIRE EKNC ET AKALIN c TURQU" 2007 1 30
19583/05 "CASE OF RYCKIE v POLAND" 2007 1 30
66079/01 "CASE OF BOCZON v POLAND" 2007 1 30
29/02 "AFFAIRE KAZIM GUNDOGAN c TURQU" 2007 1 30
45977/99 "AFFAIRE OBANOLU ET BUDAK c TUR" 2007 1 30
74827/01 "CASE OF PAVLIK v SLOVAKIA" 2007 1 30
35973/02 "CASE OF ASLAN AND ZSOY v TURKE" 2007 1 30
78041/01 "CASE OF PALJIC v GERMANY" 2007 2 1
12803/02 "CASE OF OGURTSOVA v UKRAINE" 2007 2 1
43482/02 "CASE OF MAKARENKO v UKRAINE" 2007 2 1
76843/01 "AFFAIRE NAZARENKO c LETTONIE" 2007 2 1
9724/03 "CASE OF LITVINYUK v UKRAINE" 2007 2 1
33728/05 "CASE OF VORONINA v RUSSIA" 2007 2 1
3992/02 "AFFAIRE VOGINS c LETTONIE" 2007 2 1
33689/05 "CASE OF DEYKINA v RUSSIA" 2007 2 1
44363/02 "CASE OF RAMAZANOVA AND OTHERS" 2007 2 1
2726/02 "AFFAIRE NERUMBERG c ROUMANIE" 2007 2 1
39161/02 "CASE OF GOLOVKO v UKRAINE" 2007 2 1
30547/03 "CASE OF FERIHUMER v AUSTRIA" 2007 2 1
33706/05 "CASE OF LYUDMILA ALEKSENTSEVA" 2007 2 1
33685/05 "CASE OF NARTOVA v RUSSIA" 2007 2 1
33720/05 "CASE OF ZAICHENKO v RUSSIA" 2007 2 1
33707/05 "CASE OF VOLOSKOVA v RUSSIA" 2007 2 1
3046/03 "CASE OF SHLEPKIN v RUSSIA" 2007 2 1
34422/03 "CASE OF POLITOVA AND POLITOV v" 2007 2 1
20260/04 "CASE OF BRAGINA v RUSSIA" 2007 2 1
29808/02 "CASE OF AVRAMENKO v MOLDOVA" 2007 2 6
62323/00 "CASE OF NAJDECKI v POLAND" 2007 2 6
20204/02 "CASE OF KWIATEK v POLAND" 2007 2 6
36487/02 "AFFAIRE MENTE c TURQUIE" 2007 2 6
36619/03 "CASE OF WASSDAHL v SWEDEN" 2007 2 6
60525/00 "CASE OF CORCORAN AND OTHERS v" 2007 2 6
33158/03 "AFFAIRE KADRYE SLN c TURQUIE" 2007 2 6
27158/02 "AFFAIRE SUMER c TURQUIE" 2007 2 6
60946/00 "CASE OF DAVIS AND OTHERS v THE" 2007 2 6
14348/02 "CASE OF GARYCKI v POLAND" 2007 2 6
61019/00 "CASE OF HART AND OTHERS v THE" 2007 2 6
26449/04 "AFFAIRE STROIA c ROUMANIE" 2007 2 8
75617/01 "CASE OF SVARC AND KAVNIK v SLO" 2007 2 8
67275/01 "AFFAIRE CISTIAKOV c LETTONIE" 2007 2 8
77217/01 "AFFAIRE CLEJA ET MIHALCEA c RO" 2007 2 8
9292/05 "AFFAIRE ENCIU ET LEGA c ROUMAN" 2007 2 8
3436/05 "CASE OF ALEKSANDR IVANOV v RUS" 2007 2 8
25701/03 "AFFAIRE KOLLCAKU c ITALIE" 2007 2 8
20515/04 "CASE OF NIKISHIN v RUSSIA" 2007 2 8
20518/04 "CASE OF SERGEY TARASOV v RUSSI" 2007 2 8
31535/03 "CASE OF VENERA-NORD-VEST BORTA" 2007 2 13
35615/03 "CASE OF KRZYCH AND GURBIERZ v" 2007 2 13
75252/01 "CASE OF EVALDSSON AND OTHERS v" 2007 2 13
54508/00 "CASE OF SAARENPAAN LOMA KY v F" 2007 2 13
15067/02 "CASE OF CZAJKA v POLAND" 2007 2 13
77833/01 "CASE OF MIERKIEWICZ v POLAND" 2007 2 13
64229/01 "CASE OF KOZAROV v THE FORMER Y" 2007 2 15
63354/00 "CASE OF CANPOLAT v TURKEY" 2007 2 15
29898/03 "CASE OF GORLOVA v RUSSIA" 2007 2 15
51343/99 "CASE OF ANGEL ANGELOV v BULGAR" 2007 2 15
9505/03 "CASE OF MAHMUTOVIC v CROATIA" 2007 2 15
50899/99 "AFFAIRE KRASIMIR YORDANOV c BU" 2007 2 15
14656/03 "CASE OF PONOMARENKO v RUSSIA" 2007 2 15
30671/03 "CASE OF BORIS VASILYEV v RUSSI" 2007 2 15
30714/03 "CASE OF CHEKUSHKIN v RUSSIA" 2007 2 15
59645/00 "CASE OF AKINTI AND OTHERS v TU" 2007 2 15
57049/00 "CASE OF YKSEL ERDOAN AND OTHER" 2007 2 15
37850/97 "CASE OF AKSAKAL v TURKEY" 2007 2 15
30674/03 "CASE OF GAVRILENKO v RUSSIA" 2007 2 15
70317/01 "CASE OF CANSEVEN v TURKEY" 2007 2 15
30731/03 "CASE OF SEPTA v RUSSIA" 2007 2 15
21740/02 "AFFAIRE BOCK ET PALADE c ROUMA" 2007 2 15
43854/98 "CASE OF SOYLU v TURKEY" 2007 2 15
15048/03 "AFFAIRE MATHONY c LUXEMBOURG" 2007 2 15
19997/02 "AFFAIRE BOLDEA c ROUMANIE" 2007 2 15
11468/02 "CASE OF KARATAY AND OTHERS v T" 2007 2 15
38414/02 "CASE OF TANER v TURKEY" 2007 2 15
22000/03 "CASE OF RAYLYAN v RUSSIA" 2007 2 15
6663/02 "AFFAIRE BALIK c TURQUIE" 2007 2 15
54461/00 "AFFAIRE SOYSAL ET AUTRES c TUR" 2007 2 15
6281/02 "AFFAIRE VARSAK c TURQUIE" 2007 2 15
69908/01 "CASE OF JASAR v THE FORMER YUG" 2007 2 15
43432/02 "AFFAIRE VERDU VERDU c ESPAGNE" 2007 2 15
3354/02 "CASE OF GORBACHEV v RUSSIA" 2007 2 15
30686/03 "CASE OF DANILCHENKO v RUSSIA" 2007 2 15
30685/03 "CASE OF KNYAZHICHENKO v RUSSIA" 2007 2 15
19124/02 "CASE OF KIRSTEN v GERMANY" 2007 2 15
56337/00 "CASE OF REZOV v BULGARIA" 2007 2 15
25476/02 "CASE OF POGREBNA v UKRAINE" 2007 2 15
29782/02 "CASE OF EVRENOS NEN v TURKEY" 2007 2 15
30777/03 "CASE OF GREBENCHENKO v RUSSIA" 2007 2 15
46748/99 "AFFAIRE SALGIN c TURQUIE" 2007 2 20
24632/02 "AFFAIRE NSAL c TURQUIE" 2007 2 20
30911/04 "AFFAIRE REMZ AYDIN c TURQUIE" 2007 2 20
10736/03 "CASE OF VAANANEN v FINLAND" 2007 2 20
33198/04 "CASE OF RUCINSKI v POLAND" 2007 2 20
42091/02 "CASE OF YENGIN v TURKEY" 2007 2 20
65715/01 "AFFAIRE BENLI c TURQUIE" 2007 2 20
11838/02 "AFFAIRE VESKE c TURQUIE" 2007 2 20
39452/98 "AFFAIRE GR TOPRAK c TURQUIE" 2007 2 20
45906/99 "AFFAIRE ZYNEP OZCAN c TURQUIE" 2007 2 20
39464/98 "AFFAIRE OLMEZ c TURQUIE" 2007 2 20
56497/00 "CASE OF ZELK v TURKEY" 2007 2 20
39856/02 "AFFAIRE OYMAN c TURQUIE" 2007 2 20
12439/03 "AFFAIRE YURT c TURQUIE" 2007 2 20
44319/02 "AFFAIRE ZMALINSKI  c POLOGNE" 2007 2 20
1509/02 "CASE OF TATISHVILI v RUSSIA" 2007 2 22
12365/03 "CASE OF KRASULYA v RUSSIA" 2007 2 22
14249/04 "AFFAIRE SAKKOPOULOS N 2 c GREC" 2007 2 22
9886/05 "CASE OF AHMED v SWEDEN" 2007 2 22
5266/03 "CASE OF NIKOWITZ AND VERLAGSGR" 2007 2 22
32407/04 "CASE OF DONNER v AUSTRIA" 2007 2 22
76835/01 "CASE OF KOLOMIYETS v RUSSIA" 2007 2 22
18037/02 "AFFAIRE GAVRILEANU c ROUMANIE" 2007 2 22
26606/04 "CASE OF FALTER ZEITSCHRIFTEN G" 2007 2 22
61390/00 "CASE OF VALIN v SWEDEN" 2007 2 22
37464/02 "CASE OF STANDARD VERLAGSGESELL" 2007 2 22
2293/03 "CASE OF WIESER v AUSTRIA" 2007 2 22
17721/04 "AFFAIRE PERLALA c GRECE" 2007 2 22
5225/06 "CASE OF VYALYKH v RUSSIA" 2007 2 22
30475/03 "CASE OF MOLDOVAHIDROMAS v MOLD" 2007 2 27
6690/02 "CASE OF PEPSZOLG KFT va v HUNG" 2007 2 27
10838/02 "CASE OF MACIEJ v POLAND" 2007 2 27
38891/03 "AFFAIRE TKETC BLNCN GELTRME DE" 2007 2 27
11002/05 "CASE OF ASSOCIATED SOCIETY OF" 2007 2 27
952/03 "CASE OF BISERICA ADEVARAT ORTO" 2007 2 27
6390/03 "CASE OF NOWICKI v POLAND" 2007 2 27
